Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
pom.xml,0,0,0,0,0,0,0,0,0,0,0,84,4,66,14,0,0,0,0,0,0,0,0,0,0.212121,0,0,0,0,0
hadoop-dist.xml,0,0,0,0,0,0,0,0,0,0,0,161,2,145,14,0,0,0,0,0,0,0,0,0,0.0965517,0,0,0,0,0
hadoop-hdfs-nfs-dist.xml,0,0,0,0,0,0,0,0,0,0,0,50,5,32,13,0,0,0,0,0,0,0,0,0,0.40625,0,0,0,0,0
hadoop-httpfs-dist.xml,0,0,0,0,0,0,0,0,0,0,0,54,2,39,13,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0
hadoop-kms-dist.xml,0,0,0,0,0,0,0,0,0,0,0,54,2,39,13,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0
hadoop-mapreduce-dist.xml,0,0,0,0,0,0,0,0,0,0,0,209,2,191,16,0,0,0,0,0,0,0,0,0,0.0837696,0,0,0,0,0
hadoop-nfs-dist.xml,0,0,0,0,0,0,0,0,0,0,0,50,5,32,13,0,0,0,0,0,0,0,0,0,0.40625,0,0,0,0,0
hadoop-sls.xml,0,0,0,0,0,0,0,0,0,0,0,47,4,28,15,0,0,0,0,0,0,0,0,0,0.535714,0,0,0,0,0
hadoop-src.xml,0,0,0,0,0,0,0,0,0,0,0,56,2,39,15,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0
hadoop-tools.xml,0,0,0,0,0,0,0,0,0,0,0,197,2,178,17,0,0,0,0,0,0,0,0,0,0.0955056,0,0,0,0,0
hadoop-yarn-dist.xml,0,0,0,0,0,0,0,0,0,0,0,244,2,226,16,0,0,0,0,0,0,0,0,0,0.0707965,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,116,3,100,13,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
checkstyle.xml,0,0,0,0,0,0,0,0,0,0,0,197,45,74,79,0,0,0,0,0,0,0,0,0,1.06757,0,0,0,0,0
suppressions.xml,0,0,0,0,0,0,0,0,0,0,0,21,3,7,11,0,0,0,0,0,0,0,0,0,1.57143,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,216,6,184,26,0,0,0,0,0,0,0,0,0,0.141304,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,124,10,77,37,0,0,0,0,0,0,0,0,0,0.480519,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,132,10,83,39,0,0,0,0,0,0,0,0,0,0.46988,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,130,7,100,23,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0
ITUseMiniCluster.java,1,1,1,1,1,8,0,8,0,1,5,113,18,72,23,46,32,18,2,2,2,2,1,1,0.319444,6,6,6,6,5
hdfs-site.xml,0,0,0,0,0,0,0,0,0,0,0,34,5,12,17,0,0,0,0,0,0,0,0,0,1.41667,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,745,8,645,92,0,0,0,0,0,0,0,0,0,0.142636,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,318,7,252,59,0,0,0,0,0,0,0,0,0,0.234127,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,338,13,310,15,0,0,0,0,0,0,0,0,0,0.0483871,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,45,4,24,17,0,0,0,0,0,0,0,0,0,0.708333,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,126,5,110,11,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,53,5,37,11,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,73,5,57,11,0,0,0,0,0,0,0,0,0,0.192982,0,0,0,0,0
InterfaceAudience.java,1,1,1,1,1,1,0,1,1,4,2,73,5,20,49,10,10,0,1,1,1,1,1,0,2.45,1,1,1,1,1
InterfaceStability.java,0,0,0,0,0,0,0,0,0,4,0,65,5,20,40,11,11,0,0,0,0,0,0,0,2.0,0,0,0,0,0
ExcludePrivateAnnotationsJDiffDoclet.java,1,1,1,1,1,5,0,5,0,1,4,59,7,28,24,20,12,10,2,2,2,2,1,1,0.857143,5,5,5,5,4
ExcludePrivateAnnotationsStandardDoclet.java,1,1,1,1,1,5,0,5,0,1,4,58,6,28,24,20,12,10,2,2,2,2,1,1,0.857143,5,5,5,5,4
IncludePublicAnnotationsJDiffDoclet.java,1,1,1,1,1,5,0,5,0,1,4,64,7,29,28,21,12,11,2,2,2,2,1,1,0.965517,5,5,5,5,4
IncludePublicAnnotationsStandardDoclet.java,1,1,1,1,1,5,0,5,0,1,4,63,6,29,28,21,12,11,2,2,2,2,1,1,0.965517,5,5,5,5,4
RootDocProcessor.java,6,6,7,7,5,19,0,19,0,2,9,251,19,209,23,143,52,100,26,26,30,30,24,4,0.110048,56,56,66,66,45
StabilityOptions.java,4,4,5,5,2,12,0,12,0,1,3,70,7,46,17,42,20,26,5,5,6,6,4,2,0.369565,13,13,15,15,6
package-info.java,0,0,0,0,0,0,0,0,0,0,0,22,1,4,17,2,2,0,0,0,0,0,0,0,4.25,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,95,6,78,11,0,0,0,0,0,0,0,0,0,0.141026,0,0,0,0,0
RequestLoggerFilter.java,1,1,1,1,1,8,0,7,0,3,15,195,21,148,26,105,56,63,5,5,5,5,1,2,0.175676,24,24,25,25,15
WhoClient.java,5,5,5,5,1,31,0,31,0,1,1,60,4,40,16,30,14,21,5,5,5,5,1,3,0.4,5,5,5,5,1
WhoServlet.java,1,1,1,1,1,6,0,6,0,1,2,43,4,23,16,18,14,7,2,2,2,2,1,0,0.695652,3,3,3,3,2
web.xml,0,0,0,0,0,0,0,0,0,0,0,117,15,91,11,0,0,0,0,0,0,0,0,0,0.120879,0,0,0,0,0
index.html,0,0,0,0,0,0,0,0,0,0,0,18,2,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
index.html,0,0,0,0,0,0,0,0,0,0,0,18,2,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
index.html,0,0,0,0,0,0,0,0,0,0,0,18,2,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
index.html,0,0,0,0,0,0,0,0,0,0,0,18,2,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
findbugsExcludeFile.xml,0,0,0,0,0,0,0,0,0,0,0,48,3,27,18,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,284,7,265,12,0,0,0,0,0,0,0,0,0,0.045283,0,0,0,0,0
AuthenticatedURL.java,2,2,2,2,1,13,0,7,6,2,14,285,25,120,140,82,38,50,8,8,10,10,1,5,1.16667,30,30,33,33,14
AuthenticationException.java,1,1,1,1,1,8,0,3,5,1,3,50,5,13,32,9,6,3,1,1,1,1,1,0,2.46154,3,3,3,3,3
Authenticator.java,0,0,0,0,0,0,0,0,0,1,2,47,6,7,34,6,6,0,0,0,0,0,0,0,4.85714,0,0,0,0,0
ConnectionConfigurator.java,0,0,0,0,0,0,0,0,0,1,1,36,5,6,25,5,5,0,0,0,0,0,0,0,4.16667,0,0,0,0,0
KerberosAuthenticator.java,3,3,4,4,1,23,0,18,4,3,11,374,36,247,91,167,78,112,7,7,8,8,4,3,0.368421,38,38,45,45,19
PseudoAuthenticator.java,1,1,1,1,1,17,0,7,10,1,3,90,8,30,52,23,14,12,3,3,3,3,1,1,1.73333,5,5,5,5,3
AltKerberosAuthenticationHandler.java,2,2,2,2,1,20,0,10,9,1,5,149,11,62,76,40,22,18,4,4,4,4,4,2,1.22581,9,9,9,9,7
AuthenticationFilter.java,3,3,3,3,1,22,0,14,6,2,24,688,53,396,241,256,105,171,18,18,24,24,4,4,0.608586,75,75,88,88,30
AuthenticationHandler.java,0,0,0,0,0,0,0,0,0,1,5,117,11,19,87,14,14,0,0,0,0,0,0,0,4.57895,0,0,0,0,0
AuthenticationHandlerUtil.java,2,2,2,2,1,17,0,9,7,1,4,105,12,45,48,33,13,21,5,5,5,5,4,1,1.06667,11,11,11,11,7
AuthenticationToken.java,1,1,1,1,1,8,0,3,5,1,7,107,12,35,60,25,14,12,2,2,2,2,1,1,1.71429,9,9,9,9,7
CompositeAuthenticationHandler.java,0,0,0,0,0,0,0,0,0,1,1,30,2,5,23,4,4,0,0,0,0,0,0,0,4.6,0,0,0,0,0
HttpConstants.java,1,1,1,1,1,6,0,2,4,1,1,55,8,10,37,8,8,0,1,1,1,1,1,0,3.7,1,1,1,1,1
JWTRedirectAuthenticationHandler.java,3,3,4,4,1,25,0,17,7,1,10,355,22,215,118,153,72,97,7,7,7,7,5,4,0.548837,39,39,42,42,17
KerberosAuthenticationHandler.java,3,3,3,3,1,26,0,21,5,4,14,507,29,320,159,204,93,133,12,12,16,16,3,2,0.496875,45,45,51,51,16
LdapAuthenticationHandler.java,2,2,2,2,1,16,1,13,2,2,13,339,40,210,91,133,65,80,6,6,10,10,1,2,0.433333,29,29,34,34,13
MultiSchemeAuthenticationHandler.java,2,2,2,2,1,12,0,11,1,1,9,209,22,136,51,85,50,49,5,5,5,5,4,3,0.375,18,18,18,18,12
PseudoAuthenticationHandler.java,1,1,1,1,1,14,0,6,7,1,9,200,19,80,101,54,33,25,5,5,6,6,5,3,1.2625,15,15,16,16,13
package-info.java,0,0,0,0,0,0,0,0,0,0,0,27,2,5,20,3,3,0,0,0,0,0,0,0,4.0,0,0,0,0,0
AuthToken.java,1,1,1,1,1,12,0,7,5,1,15,253,25,131,97,99,50,61,5,5,6,6,1,2,0.740458,23,23,29,29,15
CertificateUtil.java,4,4,4,4,1,32,1,23,8,1,1,66,5,36,25,27,19,11,4,4,4,4,1,2,0.694444,4,4,4,4,1
FileSignerSecretProvider.java,2,2,2,2,1,11,0,10,0,1,4,84,11,56,17,35,21,17,6,6,6,6,1,3,0.303571,9,9,9,9,4
KerberosName.java,2,2,2,2,1,14,0,11,3,4,22,444,36,294,114,201,78,142,8,8,11,11,5,4,0.387755,59,59,64,64,26
KerberosUtil.java,2,2,2,2,1,16,0,11,5,1,11,258,16,146,97,101,55,53,5,5,6,6,3,3,0.664384,27,27,31,31,13
RandomSignerSecretProvider.java,1,1,1,1,1,6,0,4,1,1,3,53,7,24,22,16,11,5,1,1,1,1,1,0,0.916667,3,3,3,3,3
RolloverSignerSecretProvider.java,1,1,1,1,1,8,0,6,2,2,10,142,12,73,57,48,27,23,3,3,3,3,1,2,0.780822,13,13,13,13,9
Signer.java,2,2,2,2,1,16,0,10,6,1,5,117,9,62,46,48,25,32,5,5,5,5,4,3,0.741935,13,13,14,14,8
SignerException.java,1,1,1,1,1,8,0,3,5,1,1,31,3,7,21,5,4,1,1,1,1,1,1,0,3.0,1,1,1,1,1
SignerSecretProvider.java,1,1,1,1,1,4,0,1,3,1,4,63,5,14,44,10,10,0,1,1,1,1,1,0,3.14286,1,1,1,1,1
ZKSignerSecretProvider.java,2,2,2,2,1,16,0,12,3,3,18,487,36,304,149,203,106,121,6,6,7,7,1,3,0.490132,39,39,44,44,18
PlatformName.java,1,1,1,1,1,3,0,3,0,1,1,55,6,17,32,9,8,4,1,1,1,1,1,0,1.88235,1,1,1,1,1
site.css,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
site.xml,0,0,0,0,0,0,0,0,0,0,0,28,5,12,11,0,0,0,0,0,0,0,0,0,0.916667,0,0,0,0,0
KerberosTestUtils.java,1,1,1,1,1,8,0,8,0,3,10,140,17,105,20,76,37,44,5,5,5,5,1,2,0.190476,16,16,16,16,10
AuthenticatorTestCase.java,1,1,1,1,1,9,0,8,0,5,23,313,35,259,23,206,109,125,4,4,4,4,1,2,0.0888031,35,35,35,35,23
TestAuthenticatedURL.java,1,1,1,1,1,13,1,11,0,1,6,118,21,83,15,64,36,45,3,3,3,3,1,1,0.180723,8,8,8,8,6
TestKerberosAuthenticator.java,1,1,1,1,1,9,0,9,0,7,21,234,21,199,16,132,69,84,1,1,1,1,1,1,0.080402,21,21,21,21,21
TestPseudoAuthenticator.java,1,1,1,1,1,8,0,8,0,1,8,106,12,81,13,55,29,38,1,1,1,1,1,1,0.160494,8,8,8,8,8
LdapConstants.java,1,1,1,1,1,6,0,2,4,1,1,31,4,7,20,5,5,0,1,1,1,1,1,0,2.85714,1,1,1,1,1
TestAltKerberosAuthenticationHandler.java,1,1,1,1,1,15,0,12,1,2,6,115,12,81,22,57,24,41,3,3,3,3,1,1,0.271605,10,10,10,10,6
TestAuthenticationFilter.java,1,1,1,1,1,24,1,21,1,10,49,1246,128,1062,78,642,266,538,5,5,9,9,1,3,0.0734463,68,68,78,78,49
TestAuthenticationToken.java,1,1,1,1,1,9,0,9,0,1,1,30,3,14,13,11,5,6,1,1,1,1,1,0,0.928571,1,1,1,1,1
TestJWTRedirectAuthentictionHandler.java,2,2,2,2,1,22,3,19,0,2,18,481,81,385,21,267,137,211,3,3,3,3,1,1,0.0545455,38,38,38,38,18
TestKerberosAuthenticationHandler.java,1,1,1,1,1,16,1,14,0,2,16,299,41,236,25,173,87,121,3,3,3,3,1,1,0.105932,28,28,28,28,16
TestLdapAuthenticationHandler.java,1,1,1,1,1,12,0,11,0,1,7,159,18,124,18,78,50,45,3,3,3,3,1,1,0.145161,10,10,10,10,7
TestMultiSchemeAuthenticationHandler.java,1,1,1,1,1,14,1,12,1,1,7,189,20,148,23,100,62,56,3,3,3,3,1,1,0.155405,10,10,10,10,7
TestPseudoAuthenticationHandler.java,1,1,1,1,1,11,1,10,0,1,7,117,20,84,13,62,35,45,1,1,1,1,1,1,0.154762,7,7,7,7,7
StringSignerSecretProvider.java,1,1,1,1,1,4,0,4,0,1,4,55,8,31,16,20,16,5,1,1,1,1,1,0,0.516129,4,4,4,4,4
StringSignerSecretProviderCreator.java,1,1,1,1,1,8,0,4,4,1,1,33,2,11,20,6,5,1,1,1,1,1,1,0,1.81818,1,1,1,1,1
TestAuthToken.java,4,4,4,4,1,25,0,23,2,1,4,127,9,98,22,68,20,57,13,13,13,13,1,1,0.22449,18,18,18,18,4
TestCertificateUtil.java,2,2,2,2,1,20,0,20,0,1,3,96,9,70,17,26,14,13,2,2,2,2,1,1,0.242857,6,6,6,6,3
TestFileSignerSecretProvider.java,1,1,1,1,1,24,1,23,0,1,1,51,5,33,13,25,17,14,1,1,1,1,1,0,0.393939,1,1,1,1,1
TestJaasConfiguration.java,2,2,2,2,1,29,1,28,0,1,1,55,4,35,16,27,12,18,2,2,2,2,1,1,0.457143,2,2,2,2,1
TestKerberosName.java,1,1,1,1,1,11,0,10,0,1,8,128,18,91,23,64,26,43,2,2,2,2,1,1,0.252747,9,9,9,9,8
TestKerberosUtil.java,2,2,2,2,1,18,0,15,2,1,7,181,14,137,30,87,49,50,3,3,3,3,1,2,0.218978,17,17,18,18,7
TestRandomSignerSecretProvider.java,1,1,1,1,1,41,3,37,2,1,1,63,6,43,15,37,15,30,1,1,1,1,1,1,0.348837,1,1,1,1,1
TestRolloverSignerSecretProvider.java,1,1,1,1,1,16,1,15,0,2,3,79,11,55,14,43,17,32,1,1,1,1,1,1,0.254545,3,3,3,3,3
TestSigner.java,1,1,1,1,1,10,0,9,0,2,12,163,16,129,22,91,49,64,5,5,5,5,1,1,0.170543,21,21,21,21,12
TestStringSignerSecretProvider.java,1,1,1,1,1,15,0,15,0,1,1,38,3,22,13,17,12,9,1,1,1,1,1,0,0.590909,1,1,1,1,1
TestZKSignerSecretProvider.java,1,1,1,1,1,19,0,17,1,2,10,261,23,204,34,161,63,127,5,3,5,3,1,2,0.166667,15,13,15,13,10
findbugsExcludeFile.xml,0,0,0,0,0,0,0,0,0,0,0,419,23,290,106,0,0,0,0,0,0,0,0,0,0.365517,0,0,0,0,0
Apache_Hadoop_Common_2.6.0.xml,0,0,0,0,0,0,0,0,0,0,0,45596,1238,43302,1056,0,0,0,0,0,0,0,0,0,0.0243869,0,0,0,0,0
Apache_Hadoop_Common_2.7.2.xml,0,0,0,0,0,0,0,0,0,0,0,32555,972,31009,574,0,0,0,0,0,0,0,0,0,0.0185108,0,0,0,0,0
Null.java,1,1,1,1,1,1,0,1,0,1,1,20,0,3,17,2,2,0,1,1,1,1,1,0,5.66667,1,1,1,1,1
hadoop-core_0.20.0.xml,0,0,0,0,0,0,0,0,0,0,0,32308,818,30806,684,0,0,0,0,0,0,0,0,0,0.0222035,0,0,0,0,0
hadoop-core_0.21.0.xml,0,0,0,0,0,0,0,0,0,0,0,25944,823,24597,524,0,0,0,0,0,0,0,0,0,0.0213034,0,0,0,0,0
hadoop-core_0.22.0.xml,0,0,0,0,0,0,0,0,0,0,0,28377,866,26921,590,0,0,0,0,0,0,0,0,0,0.021916,0,0,0,0,0
hadoop_0.17.0.xml,0,0,0,0,0,0,0,0,0,0,0,43272,1224,41084,964,0,0,0,0,0,0,0,0,0,0.0234641,0,0,0,0,0
hadoop_0.18.1.xml,0,0,0,0,0,0,0,0,0,0,0,44778,974,42796,1008,0,0,0,0,0,0,0,0,0,0.0235536,0,0,0,0,0
hadoop_0.18.2.xml,0,0,0,0,0,0,0,0,0,0,0,38788,918,36968,902,0,0,0,0,0,0,0,0,0,0.0243995,0,0,0,0,0
hadoop_0.18.3.xml,0,0,0,0,0,0,0,0,0,0,0,38826,918,37004,904,0,0,0,0,0,0,0,0,0,0.0244298,0,0,0,0,0
hadoop_0.19.0.xml,0,0,0,0,0,0,0,0,0,0,0,43972,1076,41906,990,0,0,0,0,0,0,0,0,0,0.0236243,0,0,0,0,0
hadoop_0.19.1.xml,0,0,0,0,0,0,0,0,0,0,0,44195,1077,42122,996,0,0,0,0,0,0,0,0,0,0.0236456,0,0,0,0,0
hadoop_0.19.2.xml,0,0,0,0,0,0,0,0,0,0,0,44204,1077,42131,996,0,0,0,0,0,0,0,0,0,0.0236405,0,0,0,0,0
hadoop_0.20.0.xml,0,0,0,0,0,0,0,0,0,0,0,52140,1289,49693,1158,0,0,0,0,0,0,0,0,0,0.0233031,0,0,0,0,0
hadoop_0.20.1.xml,0,0,0,0,0,0,0,0,0,0,0,53832,1356,51296,1180,0,0,0,0,0,0,0,0,0,0.0230037,0,0,0,0,0
hadoop_0.20.2.xml,0,0,0,0,0,0,0,0,0,0,0,53959,1364,51415,1180,0,0,0,0,0,0,0,0,0,0.0229505,0,0,0,0,0
pom.xml,0,0,0,0,0,0,0,0,0,0,0,1094,18,1044,32,0,0,0,0,0,0,0,0,0,0.0306513,0,0,0,0,0
core-site.xml,0,0,0,0,0,0,0,0,0,0,0,20,4,4,12,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
hadoop-policy.xml,0,0,0,0,0,0,0,0,0,0,0,226,27,182,17,0,0,0,0,0,0,0,0,0,0.0934066,0,0,0,0,0
HadoopIllegalArgumentException.java,1,1,1,1,1,7,0,3,4,1,1,40,3,11,26,7,6,1,1,1,1,1,1,0,2.36364,1,1,1,1,1
ConfServlet.java,2,2,2,2,1,11,0,9,1,2,6,126,17,79,30,52,31,27,6,6,7,7,1,1,0.379747,14,14,16,16,6
ConfigRedactor.java,2,2,2,2,1,13,0,8,5,1,3,84,9,35,40,27,17,13,3,3,3,3,3,2,1.14286,7,7,7,7,5
Configurable.java,0,0,0,0,0,0,0,0,0,1,2,34,5,9,20,6,6,0,0,0,0,0,0,0,2.22222,0,0,0,0,0
Configuration.java,2,2,2,2,1,15,0,9,6,17,170,3260,249,1821,1205,1298,545,912,37,37,41,41,14,6,0.661724,415,413,446,444,250
Configured.java,1,1,1,1,1,4,0,3,0,1,4,53,9,22,22,13,9,4,1,1,1,1,1,0,1.0,4,4,4,4,4
Reconfigurable.java,0,0,0,0,0,0,0,0,0,1,3,55,6,8,41,6,6,0,0,0,0,0,0,0,5.125,0,0,0,0,0
ReconfigurableBase.java,2,2,2,2,1,13,0,11,2,2,14,276,28,160,88,106,52,67,7,7,7,7,3,3,0.55,25,25,25,25,13
ReconfigurationException.java,1,1,1,1,1,8,0,5,3,1,7,104,14,48,42,34,14,20,3,3,3,3,1,1,0.875,9,9,9,9,7
ReconfigurationServlet.java,2,2,3,3,1,19,1,16,0,1,9,238,31,171,36,98,42,72,7,7,17,17,1,5,0.210526,21,21,31,31,9
ReconfigurationTaskStatus.java,1,1,1,1,1,5,0,3,1,1,6,70,10,34,26,24,16,8,1,1,1,1,1,0,0.764706,6,6,6,6,6
ReconfigurationUtil.java,2,2,2,2,1,12,1,9,1,2,3,71,11,40,20,31,20,17,5,5,6,6,1,2,0.5,7,7,8,8,3
package.html,0,0,0,0,0,0,0,0,0,0,0,23,4,0,14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
AesCtrCryptoCodec.java,2,2,2,2,1,13,0,10,4,1,2,64,8,30,29,21,12,10,3,3,3,3,1,2,0.966667,4,4,4,4,2
CipherOption.java,1,1,1,1,1,3,0,3,0,1,7,66,9,36,21,26,15,11,1,1,1,1,1,0,0.583333,7,7,7,7,7
CipherSuite.java,1,1,1,1,1,6,0,4,1,1,8,106,14,55,37,40,21,23,3,3,3,3,3,2,0.672727,12,12,12,12,10
CryptoCodec.java,4,4,4,4,1,28,0,21,6,1,8,182,15,92,75,61,37,31,6,6,6,6,1,4,0.815217,13,13,13,13,3
CryptoInputStream.java,2,2,2,2,1,13,0,11,2,1,42,721,64,531,133,353,124,260,13,13,16,16,6,4,0.250471,101,101,106,106,56
CryptoOutputStream.java,1,1,1,1,1,10,0,8,1,1,19,304,28,197,81,132,49,87,5,5,8,8,1,2,0.411168,34,34,37,37,19
CryptoProtocolVersion.java,1,1,1,1,1,4,0,3,0,1,8,90,12,49,29,30,16,14,4,4,4,4,4,2,0.591837,11,11,11,11,11
CryptoStreamUtils.java,1,1,1,1,1,7,0,5,1,1,5,77,10,42,25,28,18,11,2,2,2,2,1,1,0.595238,8,8,8,8,5
Decryptor.java,0,0,0,0,0,0,0,0,0,1,3,72,6,13,53,9,9,0,0,0,0,0,0,0,4.07692,0,0,0,0,0
Encryptor.java,0,0,0,0,0,0,0,0,0,1,3,71,6,13,52,9,9,0,0,0,0,0,0,0,4.0,0,0,0,0,0
JceAesCtrCryptoCodec.java,1,1,1,1,1,8,0,6,1,2,12,165,20,111,34,68,40,32,3,3,3,3,1,2,0.306306,18,18,19,19,12
OpensslAesCtrCryptoCodec.java,1,1,1,1,1,7,0,6,1,2,13,167,20,113,34,71,41,35,3,3,3,3,1,2,0.300885,19,19,19,19,13
OpensslCipher.java,1,1,1,1,0,10,0,5,4,4,20,289,32,151,106,102,58,52,4,4,6,6,1,1,0.701987,19,19,22,22,13
UnsupportedCodecException.java,1,1,1,1,1,7,0,2,4,1,4,60,6,15,39,10,7,3,1,1,1,1,1,0,2.6,4,4,4,4,4
CachingKeyProvider.java,2,2,2,2,1,13,0,12,0,6,11,174,14,136,24,79,34,53,4,4,4,4,3,2,0.176471,23,23,23,23,17
JavaKeyStoreProvider.java,2,2,2,2,1,15,0,13,1,3,36,707,52,548,107,347,129,243,9,9,9,9,7,4,0.195255,96,96,101,101,50
KeyProvider.java,1,1,1,1,1,10,0,7,2,4,54,675,65,399,212,284,132,167,9,9,9,9,3,4,0.531328,80,80,84,84,50
KeyProviderCryptoExtension.java,1,1,1,1,1,15,0,8,6,5,27,509,43,226,240,136,83,78,3,3,4,4,1,1,1.06195,27,27,29,29,22
KeyProviderDelegationTokenExtension.java,1,1,1,1,1,9,0,5,3,3,9,139,18,50,71,24,18,7,2,2,2,2,1,0,1.42,7,7,7,7,6
KeyProviderExtension.java,1,1,1,1,1,4,0,4,0,2,17,129,22,82,25,44,25,19,1,1,1,1,1,0,0.304878,17,17,17,17,17
KeyProviderFactory.java,3,3,3,3,2,20,0,15,4,1,3,104,10,61,33,39,25,19,4,4,4,4,3,3,0.540984,7,7,7,7,4
KeyShell.java,3,3,3,3,2,15,0,14,1,6,23,481,44,395,43,258,88,180,24,24,31,31,20,4,0.108861,74,74,81,81,48
UserProvider.java,2,2,2,2,1,10,0,10,0,2,12,182,17,143,23,100,50,67,4,4,4,4,3,3,0.160839,27,27,27,27,14
KMSClientProvider.java,2,2,2,2,1,14,0,13,1,12,63,1129,89,935,106,566,284,385,9,9,12,12,3,5,0.113369,141,141,149,149,67
KMSDelegationToken.java,1,1,1,1,1,3,0,3,0,2,3,52,7,21,24,13,11,3,1,1,1,1,1,0,1.14286,3,3,3,3,3
KMSRESTConstants.java,0,0,0,0,0,0,0,0,0,1,0,63,7,36,20,32,32,0,0,0,0,0,0,0,0.555556,0,0,0,0,0
LoadBalancingKMSClientProvider.java,1,1,1,1,1,8,0,8,0,20,46,399,34,338,27,176,82,97,6,6,6,6,4,3,0.0798817,69,69,69,69,50
ValueQueue.java,2,1,2,1,1,14,0,10,4,7,16,358,27,203,131,124,63,71,10,8,10,8,4,4,0.64532,34,32,35,33,18
OpensslSecureRandom.java,1,1,2,2,1,10,0,6,3,1,7,122,13,60,49,41,24,18,2,2,3,3,1,1,0.816667,8,8,10,10,5
OsSecureRandom.java,1,1,1,1,1,7,0,7,0,1,7,119,18,80,21,59,34,26,4,4,4,4,1,3,0.2625,13,13,13,13,7
AbstractFileSystem.java,2,2,2,2,1,16,0,9,6,3,79,1287,102,655,539,371,175,234,25,25,25,25,4,3,0.822901,127,127,137,137,70
AvroFSInput.java,1,1,1,1,1,4,0,4,0,1,7,72,11,41,20,26,17,10,1,1,1,1,1,0,0.487805,7,7,7,7,7
BatchedRemoteIterator.java,1,1,1,1,1,6,0,5,0,3,14,118,15,72,31,53,27,27,4,4,5,5,1,2,0.430556,14,14,15,15,9
BlockLocation.java,1,1,1,1,1,8,0,6,2,1,27,306,31,185,97,120,45,76,7,7,7,7,1,1,0.524324,41,41,41,41,27
BlockStoragePolicySpi.java,0,0,0,0,0,0,0,0,0,1,5,72,8,12,52,9,9,0,0,0,0,0,0,0,4.33333,0,0,0,0,0
BufferedFSInputStream.java,1,1,1,1,1,9,0,7,1,1,9,129,16,76,37,47,19,29,5,5,6,6,3,2,0.486842,16,16,17,17,11
ByteBufferReadable.java,0,0,0,0,0,0,0,0,0,1,1,58,2,10,46,7,7,0,0,0,0,0,0,0,4.6,0,0,0,0,0
ByteBufferUtil.java,7,7,7,7,4,38,0,34,4,1,2,113,7,80,26,52,18,38,11,11,11,11,5,5,0.325,14,14,14,14,8
CachingGetSpaceUsed.java,1,1,1,1,1,9,0,6,3,2,13,187,21,106,60,69,36,36,4,4,4,4,1,3,0.566038,18,18,18,18,12
CanSetDropBehind.java,0,0,0,0,0,0,0,0,0,1,1,41,4,10,27,6,6,0,0,0,0,0,0,0,2.7,0,0,0,0,0
CanSetReadahead.java,0,0,0,0,0,0,0,0,0,1,1,40,4,10,26,6,6,0,0,0,0,0,0,0,2.6,0,0,0,0,0
CanUnbuffer.java,0,0,0,0,0,0,0,0,0,1,1,36,3,8,25,5,5,0,0,0,0,0,0,0,3.125,0,0,0,0,0
